Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,570486,-,-,-,21.17,-101.7,-6,1892,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2017,1,1,0,30,0,0,0,0,0,0,1,7,174.94,0,0.138,1.2000000000000002,1.947,307.20000000000005,91.21000000000001,10,810,0.0000,0.0000,N/A
2017,1,1,1,30,0,0,0,0,0,0,0,7,170.64000000000001,0,0.138,1,1.926,309.40000000000003,89.97,9,810,0.0000,0.0000,N/A
2017,1,1,2,30,0,0,0,0,0,0,0,7,156.88,0,0.138,1,1.897,312.5,95.15,9,810,0.0000,0.0000,N/A
2017,1,1,3,30,0,0,0,0,0,0,1,7,143.09,0,0.138,1,1.865,315.1,94.4,9,810,0.0000,0.0000,N/A
2017,1,1,4,30,0,0,0,0,0,0,8,7,129.4,0,0.138,0.9,1.833,319.20000000000005,93.84,9,810,0.0000,0.0000,N/A
2017,1,1,5,30,0,0,0,0,0,0,7,6,115.86,0,0.138,0.8,1.807,325.5,93.21000000000001,9,810,0.0000,0.0000,N/A
2017,1,1,6,30,0,0,0,0,0,0,1,6,102.56,0,0.138,0.4,1.792,333.40000000000003,92.78,9,810,0.0000,0.0000,N/A
2017,1,1,7,30,0,0,0,0,0,0,8,6,89.63,0,0.138,0.4,1.782,359.40000000000003,81.33,10,810,0.0000,0.0000,N/A
2017,1,1,8,30,82,324,153,60,566,185,8,7,77.27,4,0.138,1,1.7770000000000001,129.9,73.55,13,810,7.3518,5.6263,N/A
2017,1,1,9,30,82,776,400,82,776,400,1,7,65.81,0,0.138,2,1.7850000000000001,222.60000000000002,56.06,16,810,21.2056,16.4944,N/A
2017,1,1,10,30,95,870,584,95,870,584,0,6,55.84,0,0.138,2.9000000000000004,1.801,245.70000000000002,46.52,19,810,32.9175,25.7615,N/A
2017,1,1,11,30,323,332,544,104,913,712,3,6,48.28,0,0.138,3.3000000000000003,1.816,252.70000000000002,40.96,20,810,31.6186,24.8064,N/A
2017,1,1,12,30,338,56,378,102,942,775,8,6,44.39,0,0.138,3.7,1.827,257,38.44,21,810,22.2380,17.4624,N/A
2017,1,1,13,30,288,28,308,103,935,763,4,6,45.13,0,0.138,4,1.831,258.8,38.050000000000004,22,810,18.0810,14.1960,N/A
2017,1,1,14,30,314,88,370,98,910,680,3,5,50.300000000000004,0,0.138,4,1.819,259.7,37.550000000000004,22,810,21.3513,16.7420,N/A
2017,1,1,15,30,207,454,443,82,875,536,3,5,58.74,0,0.138,3.8000000000000003,1.7910000000000001,257.90000000000003,39.01,21,810,24.5989,19.2256,N/A
2017,1,1,16,30,68,770,340,68,770,340,1,5,69.26,0,0.138,2.9000000000000004,1.752,255.3,40.75,20,810,17.5204,13.5799,N/A
2017,1,1,17,30,42,520,123,42,520,123,3,6,81.04,4,0.138,1.7000000000000002,1.689,256.6,54.09,16,810,0.0000,0.0000,N/A
2017,1,1,18,30,0,0,0,0,0,0,1,7,93.61,0,0.138,1.3,1.596,261.6,69.08,13,810,0.0000,0.0000,N/A
2017,1,1,19,30,0,0,0,0,0,0,1,6,106.67,0,0.138,1.4000000000000001,1.496,266.1,70.9,12,810,0.0000,0.0000,N/A
2017,1,1,20,30,0,0,0,0,0,0,1,6,120.06,0,0.138,1.5,1.409,272.5,73.27,11,810,0.0000,0.0000,N/A
2017,1,1,21,30,0,0,0,0,0,0,1,6,133.66,0,0.138,1.5,1.329,278.40000000000003,76.36,11,810,0.0000,0.0000,N/A
2017,1,1,22,30,0,0,0,0,0,0,1,5,147.4,0,0.138,1.6,1.2590000000000001,282.5,80.43,10,810,0.0000,0.0000,N/A
2017,1,1,23,30,0,0,0,0,0,0,1,5,161.20000000000002,0,0.138,1.5,1.202,287.2,85.22,9,810,0.0000,0.0000,N/A
2017,1,2,0,30,0,0,0,0,0,0,0,5,174.87,0,0.138,1.4000000000000001,1.145,295,85.06,8,810,0.0000,0.0000,N/A
2017,1,2,1,30,0,0,0,0,0,0,0,5,170.76,0,0.138,1.2000000000000002,1.088,299.7,91.57000000000001,8,810,0.0000,0.0000,N/A
2017,1,2,2,30,0,0,0,0,0,0,1,5,156.99,0,0.138,1.1,1.05,307.1,92.43,7,810,0.0000,0.0000,N/A
2017,1,2,3,30,0,0,0,0,0,0,1,6,143.19,0,0.138,1.1,1.022,319.20000000000005,100,7,810,0.0000,0.0000,N/A
2017,1,2,4,30,0,0,0,0,0,0,1,6,129.49,0,0.138,1.1,0.985,328.5,100,6,810,0.0000,0.0000,N/A
2017,1,2,5,30,0,0,0,0,0,0,1,4,115.94,0,0.138,1.1,0.931,332.5,100,6,810,0.0000,0.0000,N/A
2017,1,2,6,30,0,0,0,0,0,0,1,4,102.63,0,0.138,1,0.866,331.90000000000003,100,6,810,0.0000,0.0000,N/A
2017,1,2,7,30,0,0,0,0,0,0,1,6,89.69,0,0.138,1.4000000000000001,0.809,330.20000000000005,95,8,810,0.0000,0.0000,N/A
2017,1,2,8,30,43,738,205,43,738,205,1,6,77.32000000000001,0,0.138,1.8,0.779,338.1,73.83,12,810,9.8474,7.5355,N/A
2017,1,2,9,30,56,914,431,56,914,431,0,6,65.84,0,0.138,2.2,0.775,318.40000000000003,55.29,16,810,22.8438,17.7682,N/A
2017,1,2,10,30,63,991,620,63,991,620,0,3,55.84,0,0.138,2.6,0.784,281.5,39.04,19,810,34.9467,27.3495,N/A
2017,1,2,11,30,67,1028,752,67,1028,752,0,2,48.24,0,0.138,2.5,0.796,277,32.01,21,810,43.7139,34.2962,N/A
2017,1,2,12,30,69,1042,815,69,1042,815,0,1,44.31,0,0.138,2.4000000000000004,0.811,272.7,28.35,22,810,47.9580,37.6597,N/A
2017,1,2,13,30,69,1039,804,69,1039,804,0,1,45.01,0,0.138,2.4000000000000004,0.8300000000000001,270.2,25.29,23,810,47.2152,37.0711,N/A
2017,1,2,14,30,66,1017,718,66,1017,718,0,0,50.17,0,0.138,2.3000000000000003,0.852,271.5,24.240000000000002,23,810,41.4531,32.5054,N/A
2017,1,2,15,30,61,972,567,61,972,567,0,0,58.6,0,0.138,2,0.87,274.1,25.19,22,810,31.5087,24.6277,N/A
2017,1,2,16,30,51,878,365,51,878,365,0,0,69.12,0,0.138,1.3,0.879,276.40000000000003,27.04,21,810,18.8316,14.5986,N/A
2017,1,2,17,30,34,651,137,34,651,137,0,5,80.9,1,0.138,0.9,0.876,281.7,46.71,18,810,0.0000,0.0000,N/A
2017,1,2,18,30,0,0,0,0,0,0,1,3,93.48,0,0.138,0.9,0.858,297.3,47.300000000000004,16,810,0.0000,0.0000,N/A
2017,1,2,19,30,0,0,0,0,0,0,1,3,106.55,0,0.138,0.9,0.8280000000000001,318.90000000000003,48.51,15,810,0.0000,0.0000,N/A
2017,1,2,20,30,0,0,0,0,0,0,3,3,119.94,0,0.138,1,0.793,330.8,50.95,14,810,0.0000,0.0000,N/A
2017,1,2,21,30,0,0,0,0,0,0,3,2,133.54,0,0.138,1.1,0.762,337,53.97,13,810,0.0000,0.0000,N/A
2017,1,2,22,30,0,0,0,0,0,0,3,2,147.28,0,0.138,1.2000000000000002,0.743,345.20000000000005,57.17,11,810,0.0000,0.0000,N/A
2017,1,2,23,30,0,0,0,0,0,0,3,2,161.1,0,0.138,1.3,0.738,357.6,60.21,10,810,0.0000,0.0000,N/A
2017,1,3,0,30,0,0,0,0,0,0,3,2,174.8,0,0.138,1.4000000000000001,0.742,11.4,68.28,9,810,0.0000,0.0000,N/A
2017,1,3,1,30,0,0,0,0,0,0,3,2,170.88,0,0.138,1.5,0.744,23.400000000000002,72.29,8,810,0.0000,0.0000,N/A
2017,1,3,2,30,0,0,0,0,0,0,3,2,157.09,0,0.138,1.6,0.741,31.400000000000002,71.2,7,810,0.0000,0.0000,N/A
2017,1,3,3,30,0,0,0,0,0,0,3,1,143.29,0,0.138,1.6,0.735,36.1,75.17,7,810,0.0000,0.0000,N/A
2017,1,3,4,30,0,0,0,0,0,0,0,1,129.58,0,0.138,1.5,0.73,39.5,74.23,6,810,0.0000,0.0000,N/A
2017,1,3,5,30,0,0,0,0,0,0,0,1,116.02,0,0.138,1.5,0.728,42.6,78.55,6,810,0.0000,0.0000,N/A
2017,1,3,6,30,0,0,0,0,0,0,0,1,102.7,1,0.138,1.4000000000000001,0.724,45.2,77.55,6,810,0.0000,0.0000,N/A
2017,1,3,7,30,0,0,0,0,0,0,1,1,89.75,0,0.138,1.9000000000000001,0.716,47.7,68.09,8,810,0.0000,0.0000,N/A
2017,1,3,8,30,42,745,205,42,745,205,3,2,77.36,4,0.138,2.4000000000000004,0.705,51.1,51.68,12,810,9.8450,7.5331,N/A
2017,1,3,9,30,56,917,432,56,917,432,1,2,65.86,0,0.138,1.8,0.6960000000000001,56.900000000000006,38.9,16,810,22.8933,17.8063,N/A
2017,1,3,10,30,64,994,623,64,994,623,0,0,55.83,0,0.138,1,0.6910000000000001,55.1,26.88,20,810,35.1174,27.4833,N/A
2017,1,3,11,30,68,1032,757,68,1032,757,0,0,48.2,0,0.138,1.1,0.6900000000000001,352.20000000000005,22.31,23,810,44.0105,34.5293,N/A
2017,1,3,12,30,69,1050,821,69,1050,821,0,0,44.22,0,0.138,1.7000000000000002,0.6920000000000001,313.90000000000003,20.86,24,810,48.3233,37.9473,N/A
2017,1,3,13,30,67,1049,810,67,1049,810,0,0,44.89,0,0.138,2.1,0.6990000000000001,309.70000000000005,19.36,25,810,47.5843,37.3618,N/A
2017,1,3,14,30,64,1031,726,64,1031,726,0,-1,50.03,0,0.138,2.2,0.706,313.5,18.88,25,810,41.9367,32.8859,N/A
2017,1,3,15,30,60,984,575,60,984,575,0,-1,58.45,0,0.138,2.1,0.706,321.70000000000005,18.43,24,810,31.9795,24.9976,N/A
2017,1,3,16,30,50,895,372,50,895,372,0,-1,68.97,0,0.138,1.5,0.7000000000000001,330.20000000000005,20.96,22,810,19.2179,14.9006,N/A
2017,1,3,17,30,33,678,142,33,678,142,0,6,80.76,1,0.138,1.1,0.6880000000000001,333,47.75,19,810,0.0000,0.0000,N/A
2017,1,3,18,30,0,0,0,0,0,0,0,3,93.34,0,0.138,1.3,0.674,334.90000000000003,42.54,17,810,0.0000,0.0000,N/A
2017,1,3,19,30,0,0,0,0,0,0,1,2,106.42,0,0.138,1.3,0.664,344.20000000000005,46.1,15,810,0.0000,0.0000,N/A
2017,1,3,20,30,0,0,0,0,0,0,1,2,119.81,0,0.138,1.4000000000000001,0.663,359.1,48.53,13,810,0.0000,0.0000,N/A
2017,1,3,21,30,0,0,0,0,0,0,0,2,133.42000000000002,0,0.138,1.4000000000000001,0.678,18.7,55.83,12,810,0.0000,0.0000,N/A
2017,1,3,22,30,0,0,0,0,0,0,1,2,147.17000000000002,0,0.138,1.6,0.704,40.2,65.02,10,810,0.0000,0.0000,N/A
2017,1,3,23,30,0,0,0,0,0,0,0,3,160.99,0,0.138,1.7000000000000002,0.731,56.2,71.62,9,810,0.0000,0.0000,N/A
2017,1,4,0,30,0,0,0,0,0,0,1,3,174.73,0,0.138,1.7000000000000002,0.752,65.5,80.22,8,810,0.0000,0.0000,N/A
2017,1,4,1,30,0,0,0,0,0,0,3,4,171,0,0.138,1.6,0.763,70.4,83.41,7,810,0.0000,0.0000,N/A
2017,1,4,2,30,0,0,0,0,0,0,0,4,157.19,0,0.138,1.5,0.766,71.9,91.02,7,810,0.0000,0.0000,N/A
2017,1,4,3,30,0,0,0,0,0,0,0,4,143.38,0,0.138,1.5,0.765,69.60000000000001,90.94,7,810,0.0000,0.0000,N/A
2017,1,4,4,30,0,0,0,0,0,0,0,4,129.66,0,0.138,1.4000000000000001,0.76,66,89.02,7,810,0.0000,0.0000,N/A
2017,1,4,5,30,0,0,0,0,0,0,0,3,116.10000000000001,0,0.138,1.4000000000000001,0.754,64.10000000000001,86.07000000000001,7,810,0.0000,0.0000,N/A
2017,1,4,6,30,0,0,0,0,0,0,0,3,102.77,0,0.138,1.3,0.752,64.10000000000001,82.93,7,810,0.0000,0.0000,N/A
2017,1,4,7,30,0,0,0,0,0,0,1,2,89.8,0,0.138,1.7000000000000002,0.757,64.60000000000001,70.61,9,810,0.0000,0.0000,N/A
2017,1,4,8,30,40,755,205,40,755,205,1,4,77.4,0,0.138,2.1,0.774,62.900000000000006,55.29,14,810,9.8426,7.5307,N/A
2017,1,4,9,30,54,920,430,54,920,430,0,3,65.88,0,0.138,1.9000000000000001,0.804,72.9,40.13,18,810,22.7838,17.7209,N/A
2017,1,4,10,30,62,992,619,62,992,619,0,2,55.82,0,0.138,1.8,0.84,76.7,28.59,21,810,34.8937,27.3083,N/A
2017,1,4,11,30,67,1025,751,67,1025,751,0,0,48.15,0,0.138,1.8,0.877,57.400000000000006,23.02,24,810,43.6691,34.2618,N/A
2017,1,4,12,30,70,1036,814,70,1036,814,0,0,44.13,0,0.138,2,0.914,32.5,21.34,25,810,47.9235,37.6340,N/A
2017,1,4,13,30,71,1031,803,71,1031,803,0,0,44.77,0,0.138,2.3000000000000003,0.9500000000000001,10.600000000000001,20.34,26,810,47.1895,37.0527,N/A
2017,1,4,14,30,68,1008,718,68,1008,718,0,0,49.88,0,0.138,2.6,0.982,356.5,19.39,26,810,41.4974,32.5428,N/A
2017,1,4,15,30,59,970,569,59,970,569,0,0,58.300000000000004,0,0.138,2.6,1,351.5,20.72,25,810,31.6716,24.7587,N/A
2017,1,4,16,30,50,880,368,50,880,368,0,1,68.83,0,0.138,1.7000000000000002,1.004,351.3,23.47,23,810,19.0343,14.7606,N/A
2017,1,4,17,30,34,662,141,34,662,141,1,8,80.62,0,0.138,1,1,348.6,49.86,20,810,0.0000,0.0000,N/A
2017,1,4,18,30,0,0,0,0,0,0,0,5,93.21000000000001,0,0.138,1,0.991,347.6,45.82,18,810,0.0000,0.0000,N/A
2017,1,4,19,30,0,0,0,0,0,0,1,4,106.29,0,0.138,1,0.982,3.1,46.28,16,810,0.0000,0.0000,N/A
2017,1,4,20,30,0,0,0,0,0,0,0,4,119.69,0,0.138,1.1,0.977,33.1,51.82,15,810,0.0000,0.0000,N/A
2017,1,4,21,30,0,0,0,0,0,0,1,4,133.31,0,0.138,1.2000000000000002,0.979,56.800000000000004,55.95,13,810,0.0000,0.0000,N/A
2017,1,4,22,30,0,0,0,0,0,0,0,4,147.06,0,0.138,1.1,0.986,71,59.92,13,810,0.0000,0.0000,N/A
2017,1,4,23,30,0,0,0,0,0,0,0,4,160.89000000000001,0,0.138,1,0.993,79.7,63.43,12,810,0.0000,0.0000,N/A
2017,1,5,0,30,0,0,0,0,0,0,0,4,174.66,0,0.138,0.8,0.998,86.80000000000001,62.81,11,810,0.0000,0.0000,N/A
2017,1,5,1,30,0,0,0,0,0,0,0,4,171.12,0,0.138,0.8,0.998,89,66.87,11,810,0.0000,0.0000,N/A
2017,1,5,2,30,0,0,0,0,0,0,0,4,157.3,0,0.138,0.7000000000000001,0.991,85.30000000000001,71.2,10,810,0.0000,0.0000,N/A
2017,1,5,3,30,0,0,0,0,0,0,1,4,143.48,0,0.138,0.7000000000000001,0.981,80.5,71.05,10,810,0.0000,0.0000,N/A
2017,1,5,4,30,0,0,0,0,0,0,1,3,129.75,0,0.138,0.7000000000000001,0.97,73.7,70.54,9,810,0.0000,0.0000,N/A
2017,1,5,5,30,0,0,0,0,0,0,0,3,116.17,0,0.138,0.7000000000000001,0.9540000000000001,65.5,74.64,9,810,0.0000,0.0000,N/A
2017,1,5,6,30,0,0,0,0,0,0,0,3,102.83,0,0.138,0.6000000000000001,0.927,63.300000000000004,73.44,9,810,0.0000,0.0000,N/A
2017,1,5,7,30,0,0,0,0,0,0,1,3,89.85000000000001,0,0.138,0.7000000000000001,0.897,67.60000000000001,67.93,10,810,0.0000,0.0000,N/A
2017,1,5,8,30,44,713,199,44,713,199,1,4,77.43,0,0.138,0.6000000000000001,0.876,67.8,57,13,810,9.5528,7.3086,N/A
2017,1,5,9,30,59,896,425,59,896,425,0,3,65.89,0,0.138,1.1,0.871,38.1,40.410000000000004,17,810,22.5171,17.5133,N/A
2017,1,5,10,30,66,978,615,66,978,615,0,0,55.800000000000004,0,0.138,2.3000000000000003,0.884,292.90000000000003,25.12,21,810,34.6715,27.1346,N/A
2017,1,5,11,30,71,1015,749,71,1015,749,0,-1,48.09,0,0.138,2.9000000000000004,0.907,288.1,19.580000000000002,24,810,43.5616,34.1780,N/A
2017,1,5,12,30,74,1027,812,74,1027,812,0,-1,44.03,0,0.138,3.2,0.932,284.1,18.68,25,810,47.8192,37.5528,N/A
2017,1,5,13,30,74,1022,802,74,1022,802,0,-1,44.63,0,0.138,3.4000000000000004,0.9530000000000001,279.90000000000003,17.96,26,800,47.1498,37.0226,N/A
2017,1,5,14,30,72,999,718,72,999,718,0,0,49.730000000000004,0,0.138,3.5,0.971,276.2,18.25,26,800,41.5200,32.5619,N/A
2017,1,5,15,30,65,953,569,65,953,569,0,0,58.15,0,0.138,3.3000000000000003,0.986,274.6,19.71,25,800,31.6972,24.7806,N/A
2017,1,5,16,30,55,860,368,55,860,368,0,0,68.68,0,0.138,2.3000000000000003,1.002,274.5,22.63,23,800,19.0589,14.7822,N/A
2017,1,5,17,30,36,639,141,36,639,141,0,6,80.48,1,0.138,1.4000000000000001,1.02,274.40000000000003,45.99,18,800,0.0000,0.0000,N/A
2017,1,5,18,30,0,0,0,0,0,0,0,5,93.07000000000001,0,0.138,1.4000000000000001,1.04,273.2,52.410000000000004,15,800,0.0000,0.0000,N/A
2017,1,5,19,30,0,0,0,0,0,0,1,4,106.15,0,0.138,1.5,1.054,272.5,57.120000000000005,14,810,0.0000,0.0000,N/A
2017,1,5,20,30,0,0,0,0,0,0,0,4,119.56,0,0.138,1.5,1.061,274.8,59.29,13,810,0.0000,0.0000,N/A
2017,1,5,21,30,0,0,0,0,0,0,1,3,133.19,0,0.138,1.6,1.069,277.90000000000003,61.690000000000005,12,810,0.0000,0.0000,N/A
2017,1,5,22,30,0,0,0,0,0,0,1,3,146.95000000000002,0,0.138,1.6,1.075,281.6,64.43,11,810,0.0000,0.0000,N/A
2017,1,5,23,30,0,0,0,0,0,0,0,3,160.79,0,0.138,1.5,1.076,286.40000000000003,67.65,10,810,0.0000,0.0000,N/A
2017,1,6,0,30,0,0,0,0,0,0,0,3,174.58,0,0.138,1.4000000000000001,1.076,291.3,66.61,9,810,0.0000,0.0000,N/A
2017,1,6,1,30,0,0,0,0,0,0,0,2,171.23,0,0.138,1.3,1.075,295.90000000000003,70.02,9,810,0.0000,0.0000,N/A
2017,1,6,2,30,0,0,0,0,0,0,0,2,157.39000000000001,0,0.138,1.2000000000000002,1.069,300.8,68.57000000000001,8,800,0.0000,0.0000,N/A
2017,1,6,3,30,0,0,0,0,0,0,0,2,143.56,0,0.138,1.2000000000000002,1.06,309.5,66.89,8,800,0.0000,0.0000,N/A
2017,1,6,4,30,0,0,0,0,0,0,0,1,129.83,0,0.138,1.1,1.052,323.6,65.01,9,800,0.0000,0.0000,N/A
2017,1,6,5,30,0,0,0,0,0,0,0,1,116.24000000000001,0,0.138,0.9,1.045,341.8,63.42,9,800,0.0000,0.0000,N/A
2017,1,6,6,30,0,0,0,0,0,0,1,1,102.89,0,0.138,0.8,1.03,3.2,62.09,9,810,0.0000,0.0000,N/A
2017,1,6,7,30,0,0,0,0,0,0,1,1,89.9,0,0.138,0.9,1.006,23.700000000000003,58.480000000000004,10,810,0.0000,0.0000,N/A
2017,1,6,8,30,36,760,201,36,760,201,1,2,77.46000000000001,0,0.138,0.9,0.981,41.900000000000006,47.79,13,810,9.6471,7.3803,N/A
2017,1,6,9,30,48,924,426,48,924,426,0,1,65.9,0,0.138,1.4000000000000001,0.967,26.5,35.410000000000004,17,810,22.5684,17.5530,N/A
2017,1,6,10,30,55,997,616,55,997,616,0,0,55.78,0,0.138,2.2,0.962,313.8,26.55,21,810,34.7312,27.1816,N/A
2017,1,6,11,30,60,1031,750,60,1031,750,0,0,48.02,0,0.138,2.6,0.963,304.6,23.2,23,810,43.6300,34.2323,N/A
2017,1,6,12,30,65,1042,815,65,1042,815,0,0,43.92,0,0.138,2.8000000000000003,0.966,301,21.82,24,810,48.0106,37.7040,N/A
2017,1,6,13,30,65,1039,806,65,1039,806,0,0,44.49,0,0.138,2.9000000000000004,0.97,298.8,20.37,25,810,47.4040,37.2233,N/A
2017,1,6,14,30,63,1019,724,63,1019,724,0,0,49.57,1,0.138,2.8000000000000003,0.972,297.2,20.06,25,800,41.8912,32.8545,N/A
2017,1,6,15,30,57,978,575,57,978,575,0,0,57.99,0,0.138,2.6,0.967,295.5,19.71,24,800,32.0589,25.0653,N/A
2017,1,6,16,30,48,892,375,48,892,375,0,0,68.52,0,0.138,1.7000000000000002,0.9550000000000001,292.8,22.18,22,800,19.4480,15.0867,N/A
2017,1,6,17,30,33,683,147,33,683,147,1,6,80.33,0,0.138,1.1,0.9400000000000001,288.8,47.44,19,810,0.0000,0.0000,N/A
2017,1,6,18,30,0,0,0,0,0,0,0,3,92.93,0,0.138,1.2000000000000002,0.924,286.40000000000003,41.94,17,810,0.0000,0.0000,N/A
2017,1,6,19,30,0,0,0,0,0,0,0,2,106.02,0,0.138,1.1,0.909,286.90000000000003,41.06,17,810,0.0000,0.0000,N/A
2017,1,6,20,30,0,0,0,0,0,0,1,2,119.44,0,0.138,1,0.897,288.90000000000003,41.910000000000004,16,810,0.0000,0.0000,N/A
2017,1,6,21,30,0,0,0,0,0,0,1,2,133.07,0,0.138,0.9,0.889,292.5,44.52,14,810,0.0000,0.0000,N/A
2017,1,6,22,30,0,0,0,0,0,0,1,2,146.84,0,0.138,0.6000000000000001,0.884,305.2,51.72,13,810,0.0000,0.0000,N/A
2017,1,6,23,30,0,0,0,0,0,0,1,2,160.69,0,0.138,0.7000000000000001,0.883,354,57.71,11,810,0.0000,0.0000,N/A
2017,1,7,0,30,0,0,0,0,0,0,0,4,174.51,0,0.138,1.2000000000000002,0.888,52.900000000000006,71.11,10,810,0.0000,0.0000,N/A
2017,1,7,1,30,0,0,0,0,0,0,0,5,171.35,0,0.138,1.6,0.898,75.7,83.83,8,810,0.0000,0.0000,N/A
2017,1,7,2,30,0,0,0,0,0,0,0,6,157.49,0,0.138,1.8,0.907,84.7,97.81,8,810,0.0000,0.0000,N/A
2017,1,7,3,30,0,0,0,0,0,0,0,7,143.65,0,0.138,1.9000000000000001,0.915,84.60000000000001,100,7,810,0.0000,0.0000,N/A
2017,1,7,4,30,0,0,0,0,0,0,0,7,129.9,0,0.138,2,0.923,79.4,100,7,810,0.0000,0.0000,N/A
2017,1,7,5,30,0,0,0,0,0,0,0,7,116.31,1,0.138,2.5,0.93,72.2,100,7,810,0.0000,0.0000,N/A
2017,1,7,6,30,0,0,0,0,0,0,1,7,102.95,0,0.138,3.2,0.932,67,100,7,810,0.0000,0.0000,N/A
2017,1,7,7,30,0,0,0,0,0,0,1,7,89.94,0,0.138,4.1000000000000005,0.923,66.5,95.01,8,810,0.0000,0.0000,N/A
2017,1,7,8,30,58,610,190,58,610,190,1,6,77.48,0,0.138,4.7,0.911,69.9,79.49,11,810,9.1181,6.9754,N/A
2017,1,7,9,30,74,841,418,74,841,418,0,6,65.9,0,0.138,4.9,0.904,75.9,63.01,14,810,22.1446,17.2234,N/A
2017,1,7,10,30,82,940,611,82,940,611,0,5,55.75,0,0.138,4.7,0.906,80.5,51.22,17,810,34.4543,26.9652,N/A
2017,1,7,11,30,86,987,747,86,987,747,0,5,47.95,0,0.138,4.2,0.92,81.60000000000001,43.92,19,810,43.4657,34.1040,N/A
2017,1,7,12,30,87,1006,814,87,1006,814,0,4,43.81,0,0.138,3.6,0.9430000000000001,80.2,37.09,20,810,47.9664,37.6701,N/A
2017,1,7,13,30,86,1004,804,86,1004,804,0,4,44.34,0,0.138,3.2,0.97,78.60000000000001,33.88,21,810,47.3066,37.1480,N/A
2017,1,7,14,30,83,981,721,83,981,721,0,4,49.410000000000004,1,0.138,3,0.994,75.10000000000001,33.07,21,810,41.7416,32.7386,N/A
2017,1,7,15,30,77,929,572,77,929,572,0,3,57.83,0,0.138,3.1,1.01,71.2,34.29,20,810,31.9187,24.9577,N/A
2017,1,7,16,30,65,828,371,65,828,371,0,3,68.37,0,0.138,3.3000000000000003,1.016,69.60000000000001,38.4,18,810,19.2652,14.9474,N/A
2017,1,7,17,30,43,594,144,43,594,144,0,4,80.18,0,0.138,3.9000000000000004,1.01,70.9,51.910000000000004,15,810,0.0000,0.0000,N/A
2017,1,7,18,30,0,0,0,0,0,0,0,4,92.79,0,0.138,5.1000000000000005,0.991,72.8,66.62,11,810,0.0000,0.0000,N/A
2017,1,7,19,30,0,0,0,0,0,0,0,3,105.89,0,0.138,5.9,0.972,71.10000000000001,71.85000000000001,8,810,0.0000,0.0000,N/A
2017,1,7,20,30,0,0,0,0,0,0,0,2,119.32000000000001,0,0.138,5.7,0.97,70.60000000000001,76.26,6,810,0.0000,0.0000,N/A
2017,1,7,21,30,0,0,0,0,0,0,0,1,132.95,0,0.138,5.2,0.982,72,81.82000000000001,5,810,0.0000,0.0000,N/A
2017,1,7,22,30,0,0,0,0,0,0,0,0,146.73,0,0.138,4.9,0.993,75.10000000000001,78.7,4,810,0.0000,0.0000,N/A
2017,1,7,23,30,0,0,0,0,0,0,0,0,160.59,0,0.138,4.9,0.992,78.7,83.28,4,810,0.0000,0.0000,N/A
2017,1,8,0,30,0,0,0,0,0,0,0,0,174.44,0,0.138,4.800000000000001,0.983,79.10000000000001,89.16,3,810,0.0000,0.0000,N/A
2017,1,8,1,30,0,0,0,0,0,0,1,0,171.46,0,0.138,4.5,0.97,76.60000000000001,89.28,3,810,0.0000,0.0000,N/A
2017,1,8,2,30,0,0,0,0,0,0,0,0,157.58,0,0.138,4.2,0.9560000000000001,73.5,89,3,810,0.0000,0.0000,N/A
2017,1,8,3,30,0,0,0,0,0,0,1,0,143.74,0,0.138,3.9000000000000004,0.9420000000000001,70.4,88.93,2,810,0.0000,0.0000,N/A
2017,1,8,4,30,0,0,0,0,0,0,1,0,129.98,0,0.138,3.7,0.927,68.2,89.38,2,810,0.0000,0.0000,N/A
2017,1,8,5,30,0,0,0,0,0,0,1,0,116.37,0,0.138,3.6,0.915,67.4,96.76,2,810,0.0000,0.0000,N/A
2017,1,8,6,30,0,0,0,0,0,0,1,0,103,0,0.138,3.6,0.907,69.9,97.95,2,810,0.0000,0.0000,N/A
