Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,570486,-,-,-,21.17,-101.7,-6,1892,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2015,1,1,10,30,109,828,575,109,828,575,0,10,55.84,0,0.138,2,1.768,196.60000000000002,62.06,19,810,32.4102,25.3645,N/A
2015,1,1,11,30,120,874,702,120,874,702,0,10,48.29,0,0.138,2.1,1.819,220.10000000000002,57.39,20,810,40.8005,32.0100,N/A
2015,1,1,12,30,106,930,770,106,930,770,1,10,44.42,0,0.138,2.1,1.861,229.20000000000002,53,21,810,45.2958,35.5684,N/A
2015,1,1,13,30,244,620,681,111,916,756,3,9,45.18,4,0.138,2.2,1.889,231.70000000000002,52.22,20,810,39.9720,31.3829,N/A
2015,1,1,14,30,299,359,528,110,881,672,7,9,50.370000000000005,0,0.138,2.2,1.899,229.4,55.08,20,810,30.4610,23.8846,N/A
2015,1,1,15,30,118,752,508,102,815,524,8,9,58.81,0,0.138,1.9000000000000001,1.8900000000000001,226.4,54.54,20,810,28.1973,22.0371,N/A
2015,1,1,16,30,151,72,176,88,679,327,8,9,69.33,0,0.138,1.2000000000000002,1.87,223.4,57.870000000000005,19,810,9.0638,7.0247,N/A
2015,1,1,17,30,61,75,72,53,394,114,3,11,81.11,4,0.138,0.8,1.843,229.3,69.08,17,810,0.0000,0.0000,N/A
2015,1,1,18,30,0,0,0,0,0,0,0,10,93.68,0,0.138,0.8,1.81,253.9,75.75,16,810,0.0000,0.0000,N/A
2015,1,1,19,30,0,0,0,0,0,0,0,10,106.74000000000001,0,0.138,0.8,1.778,268.2,78.61,15,810,0.0000,0.0000,N/A
2015,1,1,20,30,0,0,0,0,0,0,1,9,120.12,0,0.138,0.9,1.752,269,76.63,14,810,0.0000,0.0000,N/A
2015,1,1,21,30,0,0,0,0,0,0,3,9,133.72,0,0.138,0.9,1.728,255.60000000000002,80.82000000000001,14,810,0.0000,0.0000,N/A
2015,1,1,22,30,0,0,0,0,0,0,3,9,147.45000000000002,0,0.138,1,1.693,233.70000000000002,85.63,13,810,0.0000,0.0000,N/A
2015,1,1,23,30,0,0,0,0,0,0,7,9,161.25,0,0.138,1.2000000000000002,1.645,216.60000000000002,96.12,11,810,0.0000,0.0000,N/A
2015,1,2,0,30,0,0,0,0,0,0,7,9,174.91,0,0.138,1.2000000000000002,1.585,208.3,100,10,810,0.0000,0.0000,N/A
2015,1,2,1,30,0,0,0,0,0,0,1,9,170.70000000000002,0,0.138,1.2000000000000002,1.5070000000000001,204,100,9,810,0.0000,0.0000,N/A
2015,1,2,2,30,0,0,0,0,0,0,1,8,156.93,0,0.138,1.1,1.418,203.9,100,9,810,0.0000,0.0000,N/A
2015,1,2,3,30,0,0,0,0,0,0,1,8,143.14000000000001,0,0.138,1,1.331,207.20000000000002,100,8,810,0.0000,0.0000,N/A
2015,1,2,4,30,0,0,0,0,0,0,0,8,129.44,0,0.138,0.9,1.2630000000000001,207,100,8,810,0.0000,0.0000,N/A
2015,1,2,5,30,0,0,0,0,0,0,0,8,115.9,0,0.138,0.9,1.226,199.4,100,8,810,0.0000,0.0000,N/A
2015,1,2,6,30,0,0,0,0,0,0,0,8,102.60000000000001,0,0.138,0.9,1.222,187,100,8,810,0.0000,0.0000,N/A
2015,1,2,7,30,0,0,0,0,0,0,0,8,89.66,0,0.138,1.2000000000000002,1.241,174.70000000000002,98.26,9,810,0.0000,0.0000,N/A
2015,1,2,8,30,50,657,194,50,657,194,0,8,77.29,0,0.138,2.4000000000000004,1.2670000000000001,171.20000000000002,80.44,13,810,9.3208,7.1329,N/A
2015,1,2,9,30,67,850,415,67,850,415,0,8,65.83,0,0.138,4.1000000000000005,1.291,200.20000000000002,64.71000000000001,16,810,21.9975,17.1100,N/A
2015,1,2,10,30,78,931,601,78,931,601,0,6,55.84,0,0.138,5.300000000000001,1.316,208.70000000000002,47.58,18,810,33.8757,26.5114,N/A
2015,1,2,11,30,87,966,730,87,966,730,1,5,48.26,0,0.138,5.6000000000000005,1.336,212.60000000000002,42.47,20,810,42.4322,33.2904,N/A
2015,1,2,12,30,91,978,791,91,978,791,0,5,44.35,0,0.138,5.9,1.355,215.70000000000002,39.18,21,810,46.5404,36.5462,N/A
2015,1,2,13,30,343,66,390,94,966,777,3,5,45.07,0,0.138,6.2,1.393,217.70000000000002,36.29,21,810,22.8989,17.9788,N/A
2015,1,2,14,30,254,26,271,96,927,689,3,5,50.24,0,0.138,6.4,1.456,220.70000000000002,38.44,21,800,15.6419,12.2653,N/A
2015,1,2,15,30,210,441,440,92,857,537,3,5,58.67,0,0.138,6.2,1.532,224.10000000000002,41.07,20,800,24.4418,19.1034,N/A
2015,1,2,16,30,156,148,209,83,712,336,3,5,69.19,0,0.138,5.300000000000001,1.602,226.5,44.1,19,800,10.7765,8.3534,N/A
2015,1,2,17,30,62,87,76,53,409,117,3,6,80.97,4,0.138,3.5,1.6540000000000001,228.70000000000002,55.25,16,810,0.0000,0.0000,N/A
2015,1,2,18,30,0,0,0,0,0,0,3,7,93.54,0,0.138,2.3000000000000003,1.685,230.3,67.04,14,810,0.0000,0.0000,N/A
2015,1,2,19,30,0,0,0,0,0,0,1,7,106.61,0,0.138,1.9000000000000001,1.695,230.4,72.71000000000001,13,810,0.0000,0.0000,N/A
2015,1,2,20,30,0,0,0,0,0,0,1,7,120,0,0.138,1.6,1.69,229.20000000000002,78.01,12,810,0.0000,0.0000,N/A
2015,1,2,21,30,0,0,0,0,0,0,0,7,133.6,0,0.138,1.6,1.682,230.8,77.83,11,810,0.0000,0.0000,N/A
2015,1,2,22,30,0,0,0,0,0,0,3,7,147.34,0,0.138,1.6,1.674,235.3,82.95,10,810,0.0000,0.0000,N/A
2015,1,2,23,30,0,0,0,0,0,0,1,7,161.15,0,0.138,1.5,1.661,240.10000000000002,88.59,10,810,0.0000,0.0000,N/A
2015,1,3,0,30,0,0,0,0,0,0,7,7,174.83,0,0.138,1.4000000000000001,1.6460000000000001,245.5,95.39,9,810,0.0000,0.0000,N/A
2015,1,3,1,30,0,0,0,0,0,0,7,7,170.82,0,0.138,1.2000000000000002,1.637,252.4,96.06,8,810,0.0000,0.0000,N/A
2015,1,3,2,30,0,0,0,0,0,0,1,7,157.04,0,0.138,1.1,1.6320000000000001,257.8,100,8,810,0.0000,0.0000,N/A
2015,1,3,3,30,0,0,0,0,0,0,7,7,143.24,0,0.138,0.9,1.6280000000000001,260.40000000000003,100,8,810,0.0000,0.0000,N/A
2015,1,3,4,30,0,0,0,0,0,0,7,7,129.53,0,0.138,0.9,1.615,257.5,100,8,810,0.0000,0.0000,N/A
2015,1,3,5,30,0,0,0,0,0,0,7,7,115.98,0,0.138,1,1.589,247.60000000000002,100,7,810,0.0000,0.0000,N/A
2015,1,3,6,30,0,0,0,0,0,0,7,7,102.67,0,0.138,1,1.569,234,100,7,810,0.0000,0.0000,N/A
2015,1,3,7,30,0,0,0,0,0,0,7,7,89.72,0,0.138,1.3,1.567,220.70000000000002,98.71000000000001,9,810,0.0000,0.0000,N/A
2015,1,3,8,30,48,615,183,48,657,192,7,8,77.34,0,0.138,2.8000000000000003,1.576,212.8,77.02,13,810,8.7896,6.7258,N/A
2015,1,3,9,30,174,54,196,65,846,411,8,7,65.85,0,0.138,4.5,1.59,229.60000000000002,60.86,16,810,10.3876,8.0795,N/A
2015,1,3,10,30,275,208,393,76,926,596,7,7,55.84,0,0.138,5.2,1.608,229.4,52,17,810,22.1517,17.3361,N/A
2015,1,3,11,30,341,123,423,82,964,725,8,6,48.22,0,0.138,5.5,1.633,230.10000000000002,48.13,18,810,24.5908,19.2930,N/A
2015,1,3,12,30,267,21,282,84,981,787,4,6,44.27,0,0.138,5.6000000000000005,1.674,232.4,44.5,19,810,16.5959,13.0323,N/A
2015,1,3,13,30,237,676,716,87,970,774,8,6,44.96,0,0.138,5.6000000000000005,1.724,235.8,41.17,20,810,42.0535,33.0187,N/A
2015,1,3,14,30,315,295,505,90,933,688,7,6,50.1,0,0.138,5.5,1.7610000000000001,238.8,40.99,20,810,29.1633,22.8688,N/A
2015,1,3,15,30,225,379,423,83,877,541,7,6,58.53,0,0.138,5.1000000000000005,1.774,242.10000000000002,43.26,19,810,23.5155,18.3808,N/A
2015,1,3,16,30,151,254,242,71,762,343,8,6,69.05,0,0.138,3.8000000000000003,1.7630000000000001,245.20000000000002,45.730000000000004,18,810,12.4933,9.6858,N/A
2015,1,3,17,30,62,139,84,46,496,125,7,6,80.84,4,0.138,2.1,1.728,247.8,58.03,16,810,0.0000,0.0000,N/A
2015,1,3,18,30,0,0,0,0,0,0,7,7,93.41,0,0.138,1.2000000000000002,1.671,248.10000000000002,71.62,14,810,0.0000,0.0000,N/A
2015,1,3,19,30,0,0,0,0,0,0,7,8,106.48,0,0.138,1,1.598,245.60000000000002,71.73,13,810,0.0000,0.0000,N/A
2015,1,3,20,30,0,0,0,0,0,0,7,7,119.88,0,0.138,0.9,1.5290000000000001,242.70000000000002,75.59,13,810,0.0000,0.0000,N/A
2015,1,3,21,30,0,0,0,0,0,0,3,7,133.48,0,0.138,0.9,1.495,237.60000000000002,74.54,12,810,0.0000,0.0000,N/A
2015,1,3,22,30,0,0,0,0,0,0,7,7,147.23,0,0.138,0.9,1.502,233.10000000000002,79.34,12,810,0.0000,0.0000,N/A
2015,1,3,23,30,0,0,0,0,0,0,7,7,161.05,0,0.138,0.9,1.5210000000000001,236.9,79.12,11,810,0.0000,0.0000,N/A
2015,1,4,0,30,0,0,0,0,0,0,7,7,174.76,0,0.138,0.8,1.516,246.9,83.91,11,810,0.0000,0.0000,N/A
2015,1,4,1,30,0,0,0,0,0,0,7,7,170.94,0,0.138,0.7000000000000001,1.502,265.1,82.46000000000001,11,810,0.0000,0.0000,N/A
2015,1,4,2,30,0,0,0,0,0,0,7,7,157.14000000000001,0,0.138,0.7000000000000001,1.522,298.8,81.9,10,810,0.0000,0.0000,N/A
2015,1,4,3,30,0,0,0,0,0,0,6,6,143.34,0,0.138,0.9,1.577,339.1,87.18,9,810,0.0000,0.0000,N/A
2015,1,4,4,30,0,0,0,0,0,0,6,6,129.62,0,0.138,1,1.6340000000000001,0.4,92.3,9,810,0.0000,0.0000,N/A
2015,1,4,5,30,0,0,0,0,0,0,6,6,116.06,0,0.138,1.2000000000000002,1.669,18.7,91.08,9,810,0.0000,0.0000,N/A
2015,1,4,6,30,0,0,0,0,0,0,7,6,102.74000000000001,0,0.138,1.4000000000000001,1.684,36.1,89.7,9,810,0.0000,0.0000,N/A
2015,1,4,7,30,0,0,0,0,0,0,7,6,89.77,0,0.138,2.3000000000000003,1.688,48.7,82.97,10,810,0.0000,0.0000,N/A
2015,1,4,8,30,86,65,101,58,581,185,7,6,77.38,0,0.138,3.3000000000000003,1.698,58.7,73.02,12,810,4.8499,3.7108,N/A
2015,1,4,9,30,185,179,258,83,777,400,6,6,65.87,0,0.138,4,1.725,64.60000000000001,66.14,14,810,13.6713,10.6334,N/A
2015,1,4,10,30,211,502,494,98,866,584,7,7,55.83,0,0.138,4.7,1.76,72.3,62.31,16,810,27.8459,21.7925,N/A
2015,1,4,11,30,310,390,570,106,910,713,7,8,48.17,0,0.138,5,1.798,79.9,61.39,17,810,33.1421,26.0024,N/A
2015,1,4,12,30,305,478,649,112,923,775,7,8,44.18,0,0.138,5.1000000000000005,1.831,84.30000000000001,62.68,17,810,38.2039,30.0010,N/A
2015,1,4,13,30,341,63,387,114,915,763,6,8,44.83,0,0.138,5.1000000000000005,1.852,85.2,58.94,17,810,22.7387,17.8540,N/A
2015,1,4,14,30,320,100,385,113,880,679,7,8,49.96,0,0.138,5.1000000000000005,1.867,84.10000000000001,62.120000000000005,17,810,22.2449,17.4443,N/A
2015,1,4,15,30,180,11,186,107,809,531,6,8,58.38,0,0.138,5.1000000000000005,1.8800000000000001,80.60000000000001,65.31,16,810,10.3486,8.0895,N/A
2015,1,4,16,30,150,281,251,91,674,334,7,8,68.9,0,0.138,5.300000000000001,1.893,73,68.52,15,810,12.9748,10.0608,N/A
2015,1,4,17,30,64,79,77,56,400,120,7,7,80.69,4,0.138,6,1.915,63.7,75.64,12,810,0.0000,0.0000,N/A
2015,1,4,18,30,0,0,0,0,0,0,7,6,93.27,0,0.138,6.7,1.959,60.5,80.66,10,810,0.0000,0.0000,N/A
2015,1,4,19,30,0,0,0,0,0,0,7,5,106.35000000000001,0,0.138,6.800000000000001,2.021,60.900000000000006,84.25,8,810,0.0000,0.0000,N/A
2015,1,4,20,30,0,0,0,0,0,0,7,4,119.75,0,0.138,6.5,2.077,62.6,82.96000000000001,7,810,0.0000,0.0000,N/A
2015,1,4,21,30,0,0,0,0,0,0,7,3,133.37,0,0.138,6.6000000000000005,2.105,66.7,83.44,7,810,0.0000,0.0000,N/A
2015,1,4,22,30,0,0,0,0,0,0,7,2,147.12,0,0.138,6.6000000000000005,2.106,72,84.49,6,810,0.0000,0.0000,N/A
2015,1,4,23,30,0,0,0,0,0,0,7,1,160.94,0,0.138,6.4,2.093,75.8,80.48,5,810,0.0000,0.0000,N/A
2015,1,5,0,30,0,0,0,0,0,0,7,1,174.69,0,0.138,6.1000000000000005,2.073,77.10000000000001,82.89,5,810,0.0000,0.0000,N/A
2015,1,5,1,30,0,0,0,0,0,0,7,0,171.06,0,0.138,5.9,2.048,76.10000000000001,85.65,4,810,0.0000,0.0000,N/A
2015,1,5,2,30,0,0,0,0,0,0,7,0,157.24,0,0.138,5.7,2.017,75,83.22,4,810,0.0000,0.0000,N/A
2015,1,5,3,30,0,0,0,0,0,0,7,0,143.43,0,0.138,5.4,1.982,73.8,82.04,4,810,0.0000,0.0000,N/A
2015,1,5,4,30,0,0,0,0,0,0,7,0,129.71,0,0.138,5,1.948,72.3,81.68,4,810,0.0000,0.0000,N/A
2015,1,5,5,30,0,0,0,0,0,0,7,0,116.14,0,0.138,4.6000000000000005,1.925,71.60000000000001,81.93,4,810,0.0000,0.0000,N/A
2015,1,5,6,30,0,0,0,0,0,0,7,0,102.8,0,0.138,4.5,1.9160000000000001,70.5,82.58,4,810,0.0000,0.0000,N/A
2015,1,5,7,30,0,0,0,0,0,0,7,0,89.83,0,0.138,4.800000000000001,1.922,69,83.31,4,810,0.0000,0.0000,N/A
2015,1,5,8,30,80,16,84,65,517,178,7,0,77.42,0,0.138,5.4,1.933,68.4,79.13,5,810,4.0326,3.0853,N/A
2015,1,5,9,30,167,38,183,93,730,392,6,1,65.89,0,0.138,6,1.936,71.8,71.65,6,810,9.6956,7.5410,N/A
2015,1,5,10,30,177,618,525,107,835,577,8,1,55.81,0,0.138,6.2,1.93,75,69.39,8,810,29.5962,23.1625,N/A
2015,1,5,11,30,258,543,621,111,896,709,7,2,48.120000000000005,0,0.138,6.1000000000000005,1.927,77.5,62.06,10,810,36.1135,28.3341,N/A
2015,1,5,12,30,303,493,657,109,926,775,7,2,44.08,0,0.138,5.9,1.937,80,55.730000000000004,11,810,38.6857,30.3799,N/A
2015,1,5,13,30,107,927,766,107,927,766,0,2,44.7,0,0.138,5.5,1.952,82.2,54.06,12,810,45.0243,35.3531,N/A
2015,1,5,14,30,198,663,626,100,907,686,8,3,49.81,4,0.138,5.300000000000001,1.959,80.60000000000001,59.6,12,810,36.1894,28.3808,N/A
2015,1,5,15,30,88,861,541,88,861,541,0,3,58.230000000000004,0,0.138,5.5,1.958,78.5,61.14,12,810,30.1244,23.5501,N/A
2015,1,5,16,30,13,0,13,71,762,347,4,4,68.75,0,0.138,5.5,1.965,77.2,66.3,11,810,0.6729,0.5218,N/A
2015,1,5,17,30,32,0,32,44,519,130,7,4,80.55,4,0.138,5,1.988,75.8,71.15,10,810,0.0000,0.0000,N/A
2015,1,5,18,30,0,0,0,0,0,0,4,3,93.14,0,0.138,4.6000000000000005,2.017,72.3,80.97,8,810,0.0000,0.0000,N/A
2015,1,5,19,30,0,0,0,0,0,0,7,3,106.22,0,0.138,4.6000000000000005,2.045,70.10000000000001,85.3,7,810,0.0000,0.0000,N/A
2015,1,5,20,30,0,0,0,0,0,0,7,3,119.63,0,0.138,4.6000000000000005,2.079,72.3,84.01,6,810,0.0000,0.0000,N/A
2015,1,5,21,30,0,0,0,0,0,0,7,3,133.25,0,0.138,4.7,2.124,73.10000000000001,89.55,6,810,0.0000,0.0000,N/A
2015,1,5,22,30,0,0,0,0,0,0,7,3,147.01,0,0.138,4.6000000000000005,2.179,74.8,89.73,6,810,0.0000,0.0000,N/A
2015,1,5,23,30,0,0,0,0,0,0,7,3,160.84,0,0.138,4.6000000000000005,2.232,76.60000000000001,90.28,6,810,0.0000,0.0000,N/A
2015,1,6,0,30,0,0,0,0,0,0,7,3,174.62,0,0.138,4.5,2.261,77.10000000000001,90.74,6,810,0.0000,0.0000,N/A
2015,1,6,1,30,0,0,0,0,0,0,7,3,171.18,0,0.138,4.3,2.2520000000000002,76.9,91.05,6,810,0.0000,0.0000,N/A
2015,1,6,2,30,0,0,0,0,0,0,6,3,157.34,0,0.138,3.9000000000000004,2.205,75.9,91.10000000000001,6,810,0.0000,0.0000,N/A
2015,1,6,3,30,0,0,0,0,0,0,6,3,143.52,0,0.138,3.6,2.133,71.4,91.17,6,810,0.0000,0.0000,N/A
2015,1,6,4,30,0,0,0,0,0,0,6,3,129.79,0,0.138,3.4000000000000004,2.05,67.10000000000001,91.33,6,810,0.0000,0.0000,N/A
2015,1,6,5,30,0,0,0,0,0,0,7,3,116.21000000000001,0,0.138,3.4000000000000004,1.957,65.2,91.55,6,810,0.0000,0.0000,N/A
2015,1,6,6,30,0,0,0,0,0,0,7,3,102.86,0,0.138,3.6,1.842,64,91.87,6,810,0.0000,0.0000,N/A
2015,1,6,7,30,0,0,0,0,0,0,7,3,89.87,0,0.138,4.2,1.692,65.4,86.24,6,810,0.0000,0.0000,N/A
2015,1,6,8,30,63,461,164,53,624,188,8,4,77.45,0,0.138,5.1000000000000005,1.51,69.7,76.9,8,810,7.8718,6.0222,N/A
2015,1,6,9,30,111,617,363,68,847,414,8,4,65.9,0,0.138,5.5,1.327,78.9,69.64,10,810,19.2308,14.9571,N/A
2015,1,6,10,30,74,948,607,74,948,607,0,4,55.79,0,0.138,5.4,1.185,84.5,61.550000000000004,12,810,34.2221,26.7830,N/A
2015,1,6,11,30,207,694,671,78,995,743,8,4,48.06,0,0.138,5,1.109,87.30000000000001,56.870000000000005,14,810,39.0291,30.6221,N/A
2015,1,6,12,30,288,566,696,84,1005,808,7,4,43.980000000000004,0,0.138,4.6000000000000005,1.098,88.7,51.89,15,810,40.9936,32.1930,N/A
2015,1,6,13,30,211,738,737,84,1000,797,8,4,44.56,0,0.138,4.3,1.131,90.30000000000001,50.96,15,810,43.3372,34.0294,N/A
2015,1,6,14,30,81,976,713,81,976,713,7,4,49.65,4,0.138,4,1.192,94.2,48.46,16,810,41.2428,32.3453,N/A
2015,1,6,15,30,221,36,241,75,921,562,4,4,58.07,0,0.138,3.6,1.266,97.4,49.49,16,810,13.4311,10.5007,N/A
2015,1,6,16,30,64,814,361,64,814,361,7,4,68.60000000000001,3,0.138,2.7,1.342,91.4,53.800000000000004,15,810,18.7092,14.5123,N/A
2015,1,6,17,30,65,82,79,42,574,137,7,5,80.41,4,0.138,1.9000000000000001,1.431,80.10000000000001,70.45,12,810,0.0000,0.0000,N/A
2015,1,6,18,30,0,0,0,0,0,0,7,6,93,0,0.138,2.3000000000000003,1.53,65,81.83,9,810,0.0000,0.0000,N/A
2015,1,6,19,30,0,0,0,0,0,0,6,6,106.09,0,0.138,3.3000000000000003,1.623,60.6,88.12,9,810,0.0000,0.0000,N/A
2015,1,6,20,30,0,0,0,0,0,0,7,6,119.5,0,0.138,3.9000000000000004,1.701,60.300000000000004,88.67,8,810,0.0000,0.0000,N/A
2015,1,6,21,30,0,0,0,0,0,0,7,6,133.13,0,0.138,3.9000000000000004,1.7630000000000001,61.800000000000004,94.76,8,810,0.0000,0.0000,N/A
2015,1,6,22,30,0,0,0,0,0,0,8,6,146.9,0,0.138,3.7,1.811,65.4,94.29,8,810,0.0000,0.0000,N/A
2015,1,6,23,30,0,0,0,0,0,0,1,6,160.74,0,0.138,3.4000000000000004,1.855,67.9,93.9,8,810,0.0000,0.0000,N/A
2015,1,7,0,30,0,0,0,0,0,0,7,6,174.55,0,0.138,3.1,1.8960000000000001,68.9,93.72,7,810,0.0000,0.0000,N/A
2015,1,7,1,30,0,0,0,0,0,0,7,6,171.29,0,0.138,2.9000000000000004,1.923,69.8,93.73,7,810,0.0000,0.0000,N/A
2015,1,7,2,30,0,0,0,0,0,0,7,6,157.44,0,0.138,2.6,1.915,69.8,100,7,810,0.0000,0.0000,N/A
2015,1,7,3,30,0,0,0,0,0,0,7,6,143.61,0,0.138,2.6,1.874,67.9,100,7,810,0.0000,0.0000,N/A
2015,1,7,4,30,0,0,0,0,0,0,1,6,129.87,0,0.138,2.8000000000000003,1.821,66.2,100,7,810,0.0000,0.0000,N/A
2015,1,7,5,30,0,0,0,0,0,0,0,6,116.28,0,0.138,3,1.778,65.4,100,7,810,0.0000,0.0000,N/A
2015,1,7,6,30,0,0,0,0,0,0,4,6,102.92,0,0.138,3.1,1.75,65.9,96.42,7,810,0.0000,0.0000,N/A
2015,1,7,7,30,0,0,0,0,0,0,7,6,89.92,0,0.138,3.4000000000000004,1.732,66.2,97.68,8,810,0.0000,0.0000,N/A
2015,1,7,8,30,71,380,153,53,614,186,8,7,77.47,0,0.138,4.1000000000000005,1.721,66,87.44,10,810,7.3429,5.6174,N/A
2015,1,7,9,30,127,555,353,73,812,405,8,7,65.9,0,0.138,4.9,1.716,73.4,74.09,12,810,18.7010,14.5451,N/A
2015,1,7,10,30,235,437,481,85,901,592,7,7,55.76,0,0.138,5.300000000000001,1.709,80,70.04,14,810,27.1223,21.2268,N/A
2015,1,7,11,30,91,948,726,91,948,726,0,7,47.99,0,0.138,5.4,1.689,79.60000000000001,60.88,15,810,42.2381,33.1404,N/A
2015,1,7,12,30,93,970,792,93,970,792,0,7,43.87,0,0.138,5.5,1.649,77.4,55.83,16,810,46.6622,36.6455,N/A
2015,1,7,13,30,308,463,639,90,974,786,3,6,44.42,0,0.138,5.800000000000001,1.591,75.3,50.54,17,810,37.5896,29.5171,N/A
2015,1,7,14,30,84,960,707,84,960,707,0,6,49.5,0,0.138,5.9,1.5270000000000001,74.2,48.32,18,810,40.9179,32.0917,N/A
2015,1,7,15,30,74,919,563,74,919,563,0,5,57.910000000000004,0,0.138,6,1.466,73.4,49.67,17,810,31.4032,24.5536,N/A
2015,1,7,16,30,62,824,365,62,824,365,0,5,68.45,0,0.138,5.6000000000000005,1.422,72.4,52.32,16,810,18.9407,14.6943,N/A
2015,1,7,17,30,42,590,141,42,590,141,3,5,80.26,4,0.138,4.6000000000000005,1.399,71.2,64.7,13,810,0.0000,0.0000,N/A
2015,1,7,18,30,0,0,0,0,0,0,0,6,92.86,0,0.138,4,1.387,67.4,77.22,11,810,0.0000,0.0000,N/A
2015,1,7,19,30,0,0,0,0,0,0,0,6,105.96000000000001,0,0.138,4,1.379,63.900000000000006,86.11,10,810,0.0000,0.0000,N/A
2015,1,7,20,30,0,0,0,0,0,0,3,7,119.38,0,0.138,4.1000000000000005,1.3820000000000001,64,96.09,9,810,0.0000,0.0000,N/A
2015,1,7,21,30,0,0,0,0,0,0,4,7,133.01,0,0.138,4.4,1.4020000000000001,66.8,98.62,8,810,0.0000,0.0000,N/A
